month,country,wmf_region,current_metric,previous_metric,absolute_change,simple_calculation_regional,simple_calculation_global,formula_result_percentage_regional,formula_result_percentage_global
2023-11,Suriname,Latin America & Caribbean,112434.0,130824.0,18390.0,0.09565554764985659,0.013221758467705895,0.06466297943602396,0.019062480723375283
2023-11,Antigua and Barbuda,Latin America & Caribbean,25578.0,41556.0,15978.0,0.0831095345486356,0.011487615921533701,0.25147975150568636,0.014294543130745881
2023-11,United States Virgin Islands,Latin America & Caribbean,45139.0,29913.0,15226.0,0.07919800807594977,0.01094695456385481,0.42767479217078036,0.011434047553265391
2023-11,Martinique,Latin America & Caribbean,139278.0,153148.0,13870.0,0.07214477682998972,0.009972038605061488,0.09855866737408184,0.01609119176818815
2023-11,Barbados,Latin America & Caribbean,110314.0,122190.0,11876.0,0.06177298987980951,0.008538423249726765,0.06018240344463638,0.013496940008390045
2023-11,Paraguay,Latin America & Caribbean,1200805.0,1211782.0,10977.0,0.05709684320568112,0.00789207410005479,3.0074147645688116,0.047017208921800446
2023-11,Saint Barthélemy,Latin America & Caribbean,753.0,9460.0,8707.0,0.045289442816057714,0.006260024523018772,0.17277520868301238,0.007374920531363555
2023-11,French Guiana,Latin America & Caribbean,80857.0,89517.0,8660.0,0.04504497241151485,0.006226233188163842,0.04498187485754014,0.009855409027678832
2023-11,Guyana,Latin America & Caribbean,108686.0,117198.0,8512.0,0.04427515071210328,0.006119826431599378,0.12322089620839391,0.01060594716699933
2023-11,Bahamas,Latin America & Caribbean,118265.0,126771.0,8506.0,0.0442439417242893,0.00611551264417109,0.14924391988377633,0.010902223404646177
2023-11,Guadeloupe,Latin America & Caribbean,164392.0,171964.0,7572.0,0.03938574262124601,0.005443999734500763,0.29264495152396897,0.01156485959912363
2023-11,Grenada,Latin America & Caribbean,27241.0,32543.0,5302.0,0.027578342231622602,0.003811950157464745,0.032718970662887835,0.00533359340946344
2023-11,Saint Martin,Latin America & Caribbean,7644.0,12288.0,4644.0,0.02415575656802251,0.0033388714694957138,0.07255056942207185,0.004161423657997356
2023-11,British Virgin Islands,Latin America & Caribbean,15172.0,19642.0,4470.0,0.023250695921417017,0.0032137716340753316,0.04868221618809349,0.0042514007556961894
2023-11,Saint Kitts and Nevis,Latin America & Caribbean,16633.0,20881.0,4248.0,0.022095963372299663,0.0030541614992286377,0.0402718573110606,0.004109945101259466
2023-11,Curaçao,Latin America & Caribbean,66813.0,70806.0,3993.0,0.0207695813902054,0.0028708255335263533,0.10060529977869638,0.0054736249466724556
2023-11,St Vincent and Grenadines,Latin America & Caribbean,20953.0,23442.0,2489.0,0.012946528444833771,0.0017895028181685684,0.006726571377305365,0.00276081313370163
2023-11,"Bonaire, Sint Eustatius, and Saba",Latin America & Caribbean,13598.0,15921.0,2323.0,0.012083079781980253,0.0016701546993192385,0.009842855746435812,0.002389211160490971
2023-11,Belize,Latin America & Caribbean,82795.0,80532.0,2263.0,0.011770989903840427,0.0016270168250363478,0.2693034946686885,0.000695143134305073
2023-11,Turks and Caicos Islands,Latin America & Caribbean,19012.0,17474.0,1538.0,0.007999903876317533,0.0011057675107847562,0.0823110007892642,0.00070015706796055
2023-11,Bermuda,Latin America & Caribbean,39506.0,38034.0,1472.0,0.007656605010363725,0.0010583158490735766,0.13641143064765515,5.596398348571603e-07
2023-11,Cayman Islands,Latin America & Caribbean,48486.0,47074.0,1412.0,0.007344515132223899,0.0010151779747906865,0.15948899554280505,0.000333830890311282
2023-11,Saint Lucia,Latin America & Caribbean,39621.0,40804.0,1183.0,0.006153372097323564,0.0008505350879443216,0.08344052225986502,0.002245669351905489
2023-11,Anguilla,Latin America & Caribbean,5583.0,6727.0,1144.0,0.005950513676532677,0.0008224954696604428,0.007861881874698887,0.0011415723873253172
2023-11,Aruba,Latin America & Caribbean,53885.0,55003.0,1118.0,0.005815274729338752,0.0008038023908045237,0.12332229730806618,0.002639665995377879
2023-11,Sint Maarten,Latin America & Caribbean,20873.0,21390.0,517.0,0.0026891744499714983,0.00037170468340423857,0.04609379222436689,0.001093394135988562
2023-11,Montserrat,Latin America & Caribbean,1537.0,1919.0,382.0,0.0019869722241568906,0.0002746444662677353,0.00351099870808839,0.00037089201416086703
2023-11,Dominica,Latin America & Caribbean,18662.0,18351.0,311.0,0.0016176658683580967,0.00022359798169964832,0.05673346841935915,0.00032475339883036733
2023-11,Falkland Islands,Latin America & Caribbean,2772.0,2673.0,99.0,0.0005149482989307124,7.117749256676908e-05,0.009488179304347116,3.655276931485664e-06
2023-11,Iran,Middle East & North Africa,21056945.0,20029364.0,1027581.0,19.941718493258485,0.7387943332247793,17.69132719848465,0.1913354264528346
2023-11,Morocco,Middle East & North Africa,5752043.0,6583424.0,831381.0,16.1341693381288,0.5977334843197278,15.31157132853419,0.8769024337066371
2023-11,Iraq,Middle East & North Africa,3438059.0,4089908.0,651849.0,12.650087202967017,0.46865633689046327,13.307932541069894,0.655735964306506
2023-11,United Arab Emirates,Middle East & North Africa,5432504.0,4841689.0,590815.0,11.465632793516532,0.4247750532407645,14.473367258698492,0.325230406589683
2023-11,Saudi Arabia,Middle East & North Africa,11197736.0,11591341.0,393605.0,7.638483105019464,0.28298805011861766,3.3930043872350595,0.6775413758194406
2023-11,Libya,Middle East & North Africa,560290.0,879198.0,318908.0,6.188878113986222,0.22928355353013333,7.499194890032614,0.2866374365987656
2023-11,Egypt,Middle East & North Africa,11493956.0,11248174.0,245782.0,4.769760685250172,0.1767085502832893,7.863988606011133,0.15457551578212206
